level_id,source,target,interaction_type,interaction_density,connected_components,largest_component
"d2-v5-easy-070","arrow:a1","arrow:a4","EXPOSURE","0.3556","3","8"
"d2-v5-easy-070","arrow:a1","arrow:a4","ORDER_DEPENDENCY","0.3556","3","8"
"d2-v5-easy-070","arrow:a1","arrow:a4","STATE_DEPENDENCY","0.3556","3","8"
"d2-v5-easy-070","arrow:a1","arrow:a4","REVEAL","0.3556","3","8"
"d2-v5-easy-070","arrow:a1","arrow:a5","ALTERNATIVE_PATH","0.3556","3","8"
"d2-v5-easy-070","arrow:a1","wall:5,2","COLLISION","0.3556","3","8"
"d2-v5-easy-070","arrow:a2","arrow:a3","ORDER_DEPENDENCY","0.3556","3","8"
"d2-v5-easy-070","arrow:a2","arrow:a3","ALTERNATIVE_PATH","0.3556","3","8"
"d2-v5-easy-070","arrow:a2","arrow:a4","ORDER_DEPENDENCY","0.3556","3","8"
"d2-v5-easy-070","arrow:a2","arrow:a4","ALTERNATIVE_PATH","0.3556","3","8"
"d2-v5-easy-070","arrow:a2","arrow:a5","ALTERNATIVE_PATH","0.3556","3","8"
"d2-v5-easy-070","arrow:a3","arrow:a1","EXPOSURE","0.3556","3","8"
"d2-v5-easy-070","arrow:a3","arrow:a1","STATE_DEPENDENCY","0.3556","3","8"
"d2-v5-easy-070","arrow:a3","arrow:a1","REVEAL","0.3556","3","8"
"d2-v5-easy-070","arrow:a3","arrow:a4","EXPOSURE","0.3556","3","8"
"d2-v5-easy-070","arrow:a3","arrow:a4","STATE_DEPENDENCY","0.3556","3","8"
"d2-v5-easy-070","arrow:a3","arrow:a4","REVEAL","0.3556","3","8"
"d2-v5-easy-070","arrow:a3","arrow:a4","ALTERNATIVE_PATH","0.3556","3","8"
"d2-v5-easy-070","arrow:a3","arrow:a5","COLLISION","0.3556","3","8"
"d2-v5-easy-070","arrow:a3","arrow:a5","OCCLUSION","0.3556","3","8"
"d2-v5-easy-070","arrow:a3","arrow:a5","EXPOSURE","0.3556","3","8"
"d2-v5-easy-070","arrow:a3","arrow:a5","STATE_DEPENDENCY","0.3556","3","8"
"d2-v5-easy-070","arrow:a3","arrow:a5","REVEAL","0.3556","3","8"
"d2-v5-easy-070","arrow:a3","arrow:a5","ALTERNATIVE_PATH","0.3556","3","8"
"d2-v5-easy-070","arrow:a4","arrow:a1","EXPOSURE","0.3556","3","8"
"d2-v5-easy-070","arrow:a4","arrow:a1","STATE_DEPENDENCY","0.3556","3","8"
"d2-v5-easy-070","arrow:a4","arrow:a1","REVEAL","0.3556","3","8"
"d2-v5-easy-070","arrow:a4","arrow:a3","EXPOSURE","0.3556","3","8"
"d2-v5-easy-070","arrow:a4","arrow:a3","STATE_DEPENDENCY","0.3556","3","8"
"d2-v5-easy-070","arrow:a4","arrow:a3","REVEAL","0.3556","3","8"
"d2-v5-easy-070","arrow:a4","arrow:a5","ALTERNATIVE_PATH","0.3556","3","8"
"d2-v5-easy-070","arrow:a5","arrow:a1","EXPOSURE","0.3556","3","8"
"d2-v5-easy-070","arrow:a5","arrow:a1","STATE_DEPENDENCY","0.3556","3","8"
"d2-v5-easy-070","arrow:a5","arrow:a1","REVEAL","0.3556","3","8"
"d2-v5-easy-070","arrow:a5","arrow:a3","ROUTE_BLOCK","0.3556","3","8"
"d2-v5-easy-070","arrow:a5","arrow:a3","EXPOSURE","0.3556","3","8"
"d2-v5-easy-070","arrow:a5","arrow:a3","STATE_DEPENDENCY","0.3556","3","8"
"d2-v5-easy-070","arrow:a5","arrow:a3","REVEAL","0.3556","3","8"
"d2-v5-easy-070","magnet:m1","arrow:a1","MAGNET_CONTROL","0.3556","3","8"
"d2-v5-easy-070","magnet:m1","arrow:a1","POLARITY_DEPENDENCY","0.3556","3","8"
"d2-v5-easy-070","magnet:m1","arrow:a3","MAGNET_CONTROL","0.3556","3","8"
"d2-v5-easy-070","magnet:m1","arrow:a3","POLARITY_DEPENDENCY","0.3556","3","8"
"d2-v5-easy-070","magnet:m1","arrow:a4","MAGNET_CONTROL","0.3556","3","8"
"d2-v5-easy-070","magnet:m1","arrow:a4","POLARITY_DEPENDENCY","0.3556","3","8"
"d2-v5-easy-070","magnet:m1","arrow:a5","MAGNET_CONTROL","0.3556","3","8"
"d2-v5-easy-070","magnet:m1","arrow:a5","POLARITY_DEPENDENCY","0.3556","3","8"
"d2-v5-easy-070","wall:2,2","arrow:a2","OCCLUSION","0.3556","3","8"
"d2-v5-easy-070","wall:5,2","arrow:a1","ROUTE_BLOCK","0.3556","3","8"
"d2-v5-medium-071","arrow:a1","arrow:a2","ALTERNATIVE_PATH","0.4444","2","8"
"d2-v5-medium-071","arrow:a1","arrow:a3","ALTERNATIVE_PATH","0.4444","2","8"
"d2-v5-medium-071","arrow:a1","arrow:a4","ORDER_DEPENDENCY","0.4444","2","8"
"d2-v5-medium-071","arrow:a1","arrow:a4","ALTERNATIVE_PATH","0.4444","2","8"
"d2-v5-medium-071","arrow:a1","arrow:a5","ALTERNATIVE_PATH","0.4444","2","8"
"d2-v5-medium-071","arrow:a2","arrow:a3","ROUTE_BLOCK","0.4444","2","8"
"d2-v5-medium-071","arrow:a2","arrow:a5","ALTERNATIVE_PATH","0.4444","2","8"
"d2-v5-medium-071","arrow:a2","wall:1,5","COLLISION","0.4444","2","8"
"d2-v5-medium-071","arrow:a3","arrow:a2","COLLISION","0.4444","2","8"
"d2-v5-medium-071","arrow:a3","arrow:a2","OCCLUSION","0.4444","2","8"
"d2-v5-medium-071","arrow:a3","arrow:a2","EXPOSURE","0.4444","2","8"
"d2-v5-medium-071","arrow:a3","arrow:a2","STATE_DEPENDENCY","0.4444","2","8"
"d2-v5-medium-071","arrow:a3","arrow:a2","REVEAL","0.4444","2","8"
"d2-v5-medium-071","arrow:a3","arrow:a4","EXPOSURE","0.4444","2","8"
"d2-v5-medium-071","arrow:a3","arrow:a4","ORDER_DEPENDENCY","0.4444","2","8"
"d2-v5-medium-071","arrow:a3","arrow:a4","STATE_DEPENDENCY","0.4444","2","8"
"d2-v5-medium-071","arrow:a3","arrow:a4","REVEAL","0.4444","2","8"
"d2-v5-medium-071","arrow:a3","arrow:a5","ALTERNATIVE_PATH","0.4444","2","8"
"d2-v5-medium-071","arrow:a4","arrow:a2","EXPOSURE","0.4444","2","8"
"d2-v5-medium-071","arrow:a4","arrow:a2","STATE_DEPENDENCY","0.4444","2","8"
"d2-v5-medium-071","arrow:a4","arrow:a2","REVEAL","0.4444","2","8"
"d2-v5-medium-071","arrow:a4","arrow:a3","EXPOSURE","0.4444","2","8"
"d2-v5-medium-071","arrow:a4","arrow:a3","STATE_DEPENDENCY","0.4444","2","8"
"d2-v5-medium-071","arrow:a4","arrow:a3","REVEAL","0.4444","2","8"
"d2-v5-medium-071","arrow:a4","arrow:a5","ALTERNATIVE_PATH","0.4444","2","8"
"d2-v5-medium-071","arrow:a5","arrow:a1","OCCLUSION","0.4444","2","8"
"d2-v5-medium-071","arrow:a5","arrow:a1","EXPOSURE","0.4444","2","8"
"d2-v5-medium-071","arrow:a5","arrow:a1","STATE_DEPENDENCY","0.4444","2","8"
"d2-v5-medium-071","arrow:a5","arrow:a1","REVEAL","0.4444","2","8"
"d2-v5-medium-071","arrow:a5","arrow:a4","ORDER_DEPENDENCY","0.4444","2","8"
"d2-v5-medium-071","magnet:m1","arrow:a1","MAGNET_CONTROL","0.4444","2","8"
"d2-v5-medium-071","magnet:m1","arrow:a1","POLARITY_DEPENDENCY","0.4444","2","8"
"d2-v5-medium-071","magnet:m1","arrow:a5","MAGNET_CONTROL","0.4444","2","8"
"d2-v5-medium-071","magnet:m2","arrow:a2","MAGNET_CONTROL","0.4444","2","8"
"d2-v5-medium-071","magnet:m2","arrow:a2","POLARITY_DEPENDENCY","0.4444","2","8"
"d2-v5-medium-071","magnet:m2","arrow:a3","MAGNET_CONTROL","0.4444","2","8"
"d2-v5-medium-071","magnet:m2","arrow:a3","POLARITY_DEPENDENCY","0.4444","2","8"
"d2-v5-medium-071","magnet:m2","arrow:a4","OCCLUSION","0.4444","2","8"
"d2-v5-medium-071","magnet:m2","arrow:a4","MAGNET_CONTROL","0.4444","2","8"
"d2-v5-medium-071","magnet:m2","arrow:a4","POLARITY_DEPENDENCY","0.4444","2","8"
"d2-v5-medium-071","wall:1,5","arrow:a2","OCCLUSION","0.4444","2","8"
"d2-v5-medium-071","wall:1,5","arrow:a2","ROUTE_BLOCK","0.4444","2","8"
"d2-v5-expert-072","arrow:a1","arrow:a3","ORDER_DEPENDENCY","0.2692","3","11"
"d2-v5-expert-072","arrow:a1","arrow:a4","OCCLUSION","0.2692","3","11"
"d2-v5-expert-072","arrow:a1","arrow:a4","ROUTE_BLOCK","0.2692","3","11"
"d2-v5-expert-072","arrow:a1","arrow:a4","EXPOSURE","0.2692","3","11"
"d2-v5-expert-072","arrow:a1","arrow:a4","STATE_DEPENDENCY","0.2692","3","11"
"d2-v5-expert-072","arrow:a1","arrow:a4","REVEAL","0.2692","3","11"
"d2-v5-expert-072","arrow:a1","arrow:a5","COLLISION","0.2692","3","11"
"d2-v5-expert-072","arrow:a1","arrow:a5","ROUTE_BLOCK","0.2692","3","11"
"d2-v5-expert-072","arrow:a1","arrow:a5","EXPOSURE","0.2692","3","11"
"d2-v5-expert-072","arrow:a1","arrow:a5","STATE_DEPENDENCY","0.2692","3","11"
"d2-v5-expert-072","arrow:a1","arrow:a5","REVEAL","0.2692","3","11"
"d2-v5-expert-072","arrow:a1","arrow:a6","ALTERNATIVE_PATH","0.2692","3","11"
"d2-v5-expert-072","arrow:a2","arrow:a1","ORDER_DEPENDENCY","0.2692","3","11"
"d2-v5-expert-072","arrow:a2","arrow:a3","ORDER_DEPENDENCY","0.2692","3","11"
"d2-v5-expert-072","arrow:a2","arrow:a4","ROUTE_BLOCK","0.2692","3","11"
"d2-v5-expert-072","arrow:a2","arrow:a4","EXPOSURE","0.2692","3","11"
"d2-v5-expert-072","arrow:a2","arrow:a4","STATE_DEPENDENCY","0.2692","3","11"
"d2-v5-expert-072","arrow:a2","arrow:a4","REVEAL","0.2692","3","11"
"d2-v5-expert-072","arrow:a2","arrow:a6","ALTERNATIVE_PATH","0.2692","3","11"
"d2-v5-expert-072","arrow:a3","arrow:a1","OCCLUSION","0.2692","3","11"
"d2-v5-expert-072","arrow:a3","arrow:a1","EXPOSURE","0.2692","3","11"
"d2-v5-expert-072","arrow:a3","arrow:a1","STATE_DEPENDENCY","0.2692","3","11"
"d2-v5-expert-072","arrow:a3","arrow:a1","REVEAL","0.2692","3","11"
"d2-v5-expert-072","arrow:a3","arrow:a4","OCCLUSION","0.2692","3","11"
"d2-v5-expert-072","arrow:a3","arrow:a4","ROUTE_BLOCK","0.2692","3","11"
"d2-v5-expert-072","arrow:a3","arrow:a4","EXPOSURE","0.2692","3","11"
"d2-v5-expert-072","arrow:a3","arrow:a4","STATE_DEPENDENCY","0.2692","3","11"
"d2-v5-expert-072","arrow:a3","arrow:a4","REVEAL","0.2692","3","11"
"d2-v5-expert-072","arrow:a3","arrow:a5","ALTERNATIVE_PATH","0.2692","3","11"
"d2-v5-expert-072","arrow:a3","arrow:a6","ALTERNATIVE_PATH","0.2692","3","11"
"d2-v5-expert-072","arrow:a4","arrow:a1","COLLISION","0.2692","3","11"
"d2-v5-expert-072","arrow:a4","arrow:a1","OCCLUSION","0.2692","3","11"
"d2-v5-expert-072","arrow:a4","arrow:a1","ORDER_DEPENDENCY","0.2692","3","11"
"d2-v5-expert-072","arrow:a4","arrow:a2","COLLISION","0.2692","3","11"
"d2-v5-expert-072","arrow:a4","arrow:a2","OCCLUSION","0.2692","3","11"
"d2-v5-expert-072","arrow:a4","arrow:a3","COLLISION","0.2692","3","11"
"d2-v5-expert-072","arrow:a4","arrow:a3","ORDER_DEPENDENCY","0.2692","3","11"
"d2-v5-expert-072","arrow:a4","arrow:a6","ALTERNATIVE_PATH","0.2692","3","11"
"d2-v5-expert-072","arrow:a4","magnet:m1","COLLISION","0.2692","3","11"
"d2-v5-expert-072","arrow:a5","arrow:a1","COLLISION","0.2692","3","11"
"d2-v5-expert-072","arrow:a5","arrow:a1","ROUTE_BLOCK","0.2692","3","11"
"d2-v5-expert-072","arrow:a5","arrow:a6","ALTERNATIVE_PATH","0.2692","3","11"
"d2-v5-expert-072","arrow:a6","arrow:a1","ORDER_DEPENDENCY","0.2692","3","11"
"d2-v5-expert-072","arrow:a6","arrow:a3","ORDER_DEPENDENCY","0.2692","3","11"
"d2-v5-expert-072","magnet:m1","arrow:a1","MAGNET_CONTROL","0.2692","3","11"
"d2-v5-expert-072","magnet:m1","arrow:a4","MAGNET_CONTROL","0.2692","3","11"
"d2-v5-expert-072","magnet:m1","arrow:a4","POLARITY_DEPENDENCY","0.2692","3","11"
"d2-v5-expert-072","magnet:m1","arrow:a4","ROUTE_BLOCK","0.2692","3","11"
"d2-v5-expert-072","magnet:m1","magnet:m2","CANCELLATION","0.2692","3","11"
"d2-v5-expert-072","magnet:m2","arrow:a3","MAGNET_CONTROL","0.2692","3","11"
"d2-v5-expert-072","magnet:m2","arrow:a4","MAGNET_CONTROL","0.2692","3","11"
"d2-v5-expert-072","magnet:m2","arrow:a4","POLARITY_DEPENDENCY","0.2692","3","11"
"d2-v5-expert-072","magnet:m3","arrow:a6","MAGNET_CONTROL","0.2692","3","11"
"d2-v5-expert-072","magnet:m4","arrow:a4","MAGNET_CONTROL","0.2692","3","11"
"d2-v5-expert-072","wall:1,3","arrow:a6","OCCLUSION","0.2692","3","11"
"d2-v5-hard-073","arrow:a1","arrow:a2","ALTERNATIVE_PATH","0.3636","2","10"
"d2-v5-hard-073","arrow:a1","arrow:a4","EXPOSURE","0.3636","2","10"
"d2-v5-hard-073","arrow:a1","arrow:a4","ORDER_DEPENDENCY","0.3636","2","10"
"d2-v5-hard-073","arrow:a1","arrow:a4","STATE_DEPENDENCY","0.3636","2","10"
"d2-v5-hard-073","arrow:a1","arrow:a4","REVEAL","0.3636","2","10"
"d2-v5-hard-073","arrow:a1","arrow:a5","ALTERNATIVE_PATH","0.3636","2","10"
"d2-v5-hard-073","arrow:a1","arrow:a6","COLLISION","0.3636","2","10"
"d2-v5-hard-073","arrow:a1","arrow:a6","ROUTE_BLOCK","0.3636","2","10"
"d2-v5-hard-073","arrow:a1","arrow:a6","ALTERNATIVE_PATH","0.3636","2","10"
"d2-v5-hard-073","arrow:a1","magnet:m2","COLLISION","0.3636","2","10"
"d2-v5-hard-073","arrow:a2","arrow:a4","ORDER_DEPENDENCY","0.3636","2","10"
"d2-v5-hard-073","arrow:a2","arrow:a4","ALTERNATIVE_PATH","0.3636","2","10"
"d2-v5-hard-073","arrow:a2","arrow:a5","OCCLUSION","0.3636","2","10"
"d2-v5-hard-073","arrow:a2","arrow:a5","EXPOSURE","0.3636","2","10"
"d2-v5-hard-073","arrow:a2","arrow:a5","ORDER_DEPENDENCY","0.3636","2","10"
"d2-v5-hard-073","arrow:a2","arrow:a5","STATE_DEPENDENCY","0.3636","2","10"
"d2-v5-hard-073","arrow:a2","arrow:a5","REVEAL","0.3636","2","10"
"d2-v5-hard-073","arrow:a3","arrow:a4","COLLISION","0.3636","2","10"
"d2-v5-hard-073","arrow:a3","arrow:a5","COLLISION","0.3636","2","10"
"d2-v5-hard-073","arrow:a3","arrow:a6","ALTERNATIVE_PATH","0.3636","2","10"
"d2-v5-hard-073","arrow:a4","arrow:a1","EXPOSURE","0.3636","2","10"
"d2-v5-hard-073","arrow:a4","arrow:a1","STATE_DEPENDENCY","0.3636","2","10"
"d2-v5-hard-073","arrow:a4","arrow:a1","REVEAL","0.3636","2","10"
"d2-v5-hard-073","arrow:a4","arrow:a3","ROUTE_BLOCK","0.3636","2","10"
"d2-v5-hard-073","arrow:a4","arrow:a3","EXPOSURE","0.3636","2","10"
"d2-v5-hard-073","arrow:a4","arrow:a3","STATE_DEPENDENCY","0.3636","2","10"
"d2-v5-hard-073","arrow:a4","arrow:a3","REVEAL","0.3636","2","10"
"d2-v5-hard-073","arrow:a4","arrow:a5","ROUTE_BLOCK","0.3636","2","10"
"d2-v5-hard-073","arrow:a4","arrow:a5","EXPOSURE","0.3636","2","10"
"d2-v5-hard-073","arrow:a4","arrow:a5","STATE_DEPENDENCY","0.3636","2","10"
"d2-v5-hard-073","arrow:a4","arrow:a5","REVEAL","0.3636","2","10"
"d2-v5-hard-073","arrow:a4","arrow:a5","ALTERNATIVE_PATH","0.3636","2","10"
"d2-v5-hard-073","arrow:a4","arrow:a6","ALTERNATIVE_PATH","0.3636","2","10"
"d2-v5-hard-073","arrow:a5","arrow:a3","ROUTE_BLOCK","0.3636","2","10"
"d2-v5-hard-073","arrow:a5","arrow:a3","EXPOSURE","0.3636","2","10"
"d2-v5-hard-073","arrow:a5","arrow:a3","STATE_DEPENDENCY","0.3636","2","10"
"d2-v5-hard-073","arrow:a5","arrow:a3","REVEAL","0.3636","2","10"
"d2-v5-hard-073","arrow:a5","arrow:a4","COLLISION","0.3636","2","10"
"d2-v5-hard-073","arrow:a5","arrow:a4","ORDER_DEPENDENCY","0.3636","2","10"
"d2-v5-hard-073","arrow:a5","arrow:a6","EXPOSURE","0.3636","2","10"
"d2-v5-hard-073","arrow:a5","arrow:a6","STATE_DEPENDENCY","0.3636","2","10"
"d2-v5-hard-073","arrow:a5","arrow:a6","REVEAL","0.3636","2","10"
"d2-v5-hard-073","arrow:a6","arrow:a1","COLLISION","0.3636","2","10"
"d2-v5-hard-073","arrow:a6","arrow:a1","ROUTE_BLOCK","0.3636","2","10"
"d2-v5-hard-073","arrow:a6","arrow:a4","ORDER_DEPENDENCY","0.3636","2","10"
"d2-v5-hard-073","arrow:a6","magnet:m4","COLLISION","0.3636","2","10"
"d2-v5-hard-073","magnet:m1","arrow:a2","MAGNET_CONTROL","0.3636","2","10"
"d2-v5-hard-073","magnet:m2","arrow:a1","ROUTE_BLOCK","0.3636","2","10"
"d2-v5-hard-073","magnet:m2","arrow:a5","MAGNET_CONTROL","0.3636","2","10"
"d2-v5-hard-073","magnet:m2","arrow:a6","MAGNET_CONTROL","0.3636","2","10"
"d2-v5-hard-073","magnet:m2","arrow:a6","POLARITY_DEPENDENCY","0.3636","2","10"
"d2-v5-hard-073","magnet:m4","arrow:a1","MAGNET_CONTROL","0.3636","2","10"
"d2-v5-hard-073","magnet:m4","arrow:a1","POLARITY_DEPENDENCY","0.3636","2","10"
"d2-v5-hard-073","magnet:m4","arrow:a4","MAGNET_CONTROL","0.3636","2","10"
"d2-v5-hard-073","magnet:m4","arrow:a4","POLARITY_DEPENDENCY","0.3636","2","10"
"d2-v5-hard-073","magnet:m4","arrow:a6","ROUTE_BLOCK","0.3636","2","10"
"d2-v5-hard-073","wall:3,6","arrow:a3","OCCLUSION","0.3636","2","10"
"d2-v5-medium-074","arrow:a1","arrow:a2","EXPOSURE","0.2424","5","8"
"d2-v5-medium-074","arrow:a1","arrow:a2","STATE_DEPENDENCY","0.2424","5","8"
"d2-v5-medium-074","arrow:a1","arrow:a2","REVEAL","0.2424","5","8"
"d2-v5-medium-074","arrow:a1","arrow:a2","ALTERNATIVE_PATH","0.2424","5","8"
"d2-v5-medium-074","arrow:a1","arrow:a3","ALTERNATIVE_PATH","0.2424","5","8"
"d2-v5-medium-074","arrow:a1","arrow:a4","ORDER_DEPENDENCY","0.2424","5","8"
"d2-v5-medium-074","arrow:a1","arrow:a4","ALTERNATIVE_PATH","0.2424","5","8"
"d2-v5-medium-074","arrow:a1","arrow:a5","EXPOSURE","0.2424","5","8"
"d2-v5-medium-074","arrow:a1","arrow:a5","STATE_DEPENDENCY","0.2424","5","8"
"d2-v5-medium-074","arrow:a1","arrow:a5","REVEAL","0.2424","5","8"
"d2-v5-medium-074","arrow:a1","arrow:a5","ALTERNATIVE_PATH","0.2424","5","8"
"d2-v5-medium-074","arrow:a2","arrow:a1","EXPOSURE","0.2424","5","8"
"d2-v5-medium-074","arrow:a2","arrow:a1","STATE_DEPENDENCY","0.2424","5","8"
"d2-v5-medium-074","arrow:a2","arrow:a1","REVEAL","0.2424","5","8"
"d2-v5-medium-074","arrow:a2","arrow:a3","ALTERNATIVE_PATH","0.2424","5","8"
"d2-v5-medium-074","arrow:a2","arrow:a4","ORDER_DEPENDENCY","0.2424","5","8"
"d2-v5-medium-074","arrow:a2","arrow:a4","ALTERNATIVE_PATH","0.2424","5","8"
"d2-v5-medium-074","arrow:a2","arrow:a5","COLLISION","0.2424","5","8"
"d2-v5-medium-074","arrow:a2","arrow:a5","OCCLUSION","0.2424","5","8"
"d2-v5-medium-074","arrow:a2","arrow:a5","EXPOSURE","0.2424","5","8"
"d2-v5-medium-074","arrow:a2","arrow:a5","STATE_DEPENDENCY","0.2424","5","8"
"d2-v5-medium-074","arrow:a2","arrow:a5","REVEAL","0.2424","5","8"
"d2-v5-medium-074","arrow:a2","arrow:a5","ALTERNATIVE_PATH","0.2424","5","8"
"d2-v5-medium-074","arrow:a3","arrow:a4","EXPOSURE","0.2424","5","8"
"d2-v5-medium-074","arrow:a3","arrow:a4","ORDER_DEPENDENCY","0.2424","5","8"
"d2-v5-medium-074","arrow:a3","arrow:a4","STATE_DEPENDENCY","0.2424","5","8"
"d2-v5-medium-074","arrow:a3","arrow:a4","REVEAL","0.2424","5","8"
"d2-v5-medium-074","arrow:a3","arrow:a5","ALTERNATIVE_PATH","0.2424","5","8"
"d2-v5-medium-074","arrow:a3","wall:3,4","COLLISION","0.2424","5","8"
"d2-v5-medium-074","arrow:a4","arrow:a3","EXPOSURE","0.2424","5","8"
"d2-v5-medium-074","arrow:a4","arrow:a3","STATE_DEPENDENCY","0.2424","5","8"
"d2-v5-medium-074","arrow:a4","arrow:a3","REVEAL","0.2424","5","8"
"d2-v5-medium-074","arrow:a4","arrow:a5","ALTERNATIVE_PATH","0.2424","5","8"
"d2-v5-medium-074","arrow:a5","arrow:a1","EXPOSURE","0.2424","5","8"
"d2-v5-medium-074","arrow:a5","arrow:a1","STATE_DEPENDENCY","0.2424","5","8"
"d2-v5-medium-074","arrow:a5","arrow:a1","REVEAL","0.2424","5","8"
"d2-v5-medium-074","arrow:a5","arrow:a2","ROUTE_BLOCK","0.2424","5","8"
"d2-v5-medium-074","arrow:a5","arrow:a2","EXPOSURE","0.2424","5","8"
"d2-v5-medium-074","arrow:a5","arrow:a2","STATE_DEPENDENCY","0.2424","5","8"
"d2-v5-medium-074","arrow:a5","arrow:a2","REVEAL","0.2424","5","8"
"d2-v5-medium-074","arrow:a5","arrow:a4","ORDER_DEPENDENCY","0.2424","5","8"
"d2-v5-medium-074","magnet:m1","arrow:a3","MAGNET_CONTROL","0.2424","5","8"
"d2-v5-medium-074","magnet:m1","arrow:a3","POLARITY_DEPENDENCY","0.2424","5","8"
"d2-v5-medium-074","magnet:m1","arrow:a4","MAGNET_CONTROL","0.2424","5","8"
"d2-v5-medium-074","magnet:m1","arrow:a4","POLARITY_DEPENDENCY","0.2424","5","8"
"d2-v5-medium-074","magnet:m2","arrow:a1","MAGNET_CONTROL","0.2424","5","8"
"d2-v5-medium-074","magnet:m2","arrow:a1","POLARITY_DEPENDENCY","0.2424","5","8"
"d2-v5-medium-074","magnet:m2","arrow:a2","MAGNET_CONTROL","0.2424","5","8"
"d2-v5-medium-074","magnet:m2","arrow:a2","POLARITY_DEPENDENCY","0.2424","5","8"
"d2-v5-medium-074","magnet:m2","arrow:a5","MAGNET_CONTROL","0.2424","5","8"
"d2-v5-medium-074","magnet:m2","arrow:a5","POLARITY_DEPENDENCY","0.2424","5","8"
"d2-v5-medium-074","wall:3,4","arrow:a3","ROUTE_BLOCK","0.2424","5","8"
"d2-v5-master-075","arrow:a1","arrow:a2","COLLISION","0.3091","4","8"
"d2-v5-master-075","arrow:a1","arrow:a2","ROUTE_BLOCK","0.3091","4","8"
"d2-v5-master-075","arrow:a1","arrow:a2","ORDER_DEPENDENCY","0.3091","4","8"
"d2-v5-master-075","arrow:a1","arrow:a3","ALTERNATIVE_PATH","0.3091","4","8"
"d2-v5-master-075","arrow:a1","arrow:a4","ALTERNATIVE_PATH","0.3091","4","8"
"d2-v5-master-075","arrow:a1","wall:8,5","COLLISION","0.3091","4","8"
"d2-v5-master-075","arrow:a2","arrow:a1","COLLISION","0.3091","4","8"
"d2-v5-master-075","arrow:a2","arrow:a1","OCCLUSION","0.3091","4","8"
"d2-v5-master-075","arrow:a2","arrow:a1","ROUTE_BLOCK","0.3091","4","8"
"d2-v5-master-075","arrow:a2","arrow:a1","EXPOSURE","0.3091","4","8"
"d2-v5-master-075","arrow:a2","arrow:a1","STATE_DEPENDENCY","0.3091","4","8"
"d2-v5-master-075","arrow:a2","arrow:a1","REVEAL","0.3091","4","8"
"d2-v5-master-075","arrow:a2","arrow:a4","ALTERNATIVE_PATH","0.3091","4","8"
"d2-v5-master-075","arrow:a2","magnet:m1","COLLISION","0.3091","4","8"
"d2-v5-master-075","arrow:a3","arrow:a2","EXPOSURE","0.3091","4","8"
"d2-v5-master-075","arrow:a3","arrow:a2","STATE_DEPENDENCY","0.3091","4","8"
"d2-v5-master-075","arrow:a3","arrow:a2","REVEAL","0.3091","4","8"
"d2-v5-master-075","arrow:a3","arrow:a4","ALTERNATIVE_PATH","0.3091","4","8"
"d2-v5-master-075","arrow:a3","arrow:a5","ALTERNATIVE_PATH","0.3091","4","8"
"d2-v5-master-075","arrow:a4","arrow:a2","ORDER_DEPENDENCY","0.3091","4","8"
"d2-v5-master-075","arrow:a4","arrow:a5","ALTERNATIVE_PATH","0.3091","4","8"
"d2-v5-master-075","arrow:a5","arrow:a1","EXPOSURE","0.3091","4","8"
"d2-v5-master-075","arrow:a5","arrow:a1","STATE_DEPENDENCY","0.3091","4","8"
"d2-v5-master-075","arrow:a5","arrow:a1","REVEAL","0.3091","4","8"
"d2-v5-master-075","arrow:a5","arrow:a2","ORDER_DEPENDENCY","0.3091","4","8"
"d2-v5-master-075","magnet:m1","arrow:a1","MAGNET_CONTROL","0.3091","4","8"
"d2-v5-master-075","magnet:m1","arrow:a1","POLARITY_DEPENDENCY","0.3091","4","8"
"d2-v5-master-075","magnet:m1","arrow:a2","ROUTE_BLOCK","0.3091","4","8"
"d2-v5-master-075","magnet:m1","arrow:a5","OCCLUSION","0.3091","4","8"
"d2-v5-master-075","magnet:m1","arrow:a5","MAGNET_CONTROL","0.3091","4","8"
"d2-v5-master-075","magnet:m1","magnet:m2","CANCELLATION","0.3091","4","8"
"d2-v5-master-075","magnet:m2","arrow:a2","MAGNET_CONTROL","0.3091","4","8"
"d2-v5-master-075","magnet:m2","arrow:a2","POLARITY_DEPENDENCY","0.3091","4","8"
"d2-v5-master-075","magnet:m2","arrow:a3","MAGNET_CONTROL","0.3091","4","8"
"d2-v5-master-075","wall:8,5","arrow:a1","ROUTE_BLOCK","0.3091","4","8"
"d2-v5-easy-076","arrow:a1","arrow:a2","ALTERNATIVE_PATH","0.2424","6","7"
"d2-v5-easy-076","arrow:a1","arrow:a3","COLLISION","0.2424","6","7"
"d2-v5-easy-076","arrow:a1","arrow:a3","OCCLUSION","0.2424","6","7"
"d2-v5-easy-076","arrow:a1","arrow:a3","EXPOSURE","0.2424","6","7"
"d2-v5-easy-076","arrow:a1","arrow:a3","STATE_DEPENDENCY","0.2424","6","7"
"d2-v5-easy-076","arrow:a1","arrow:a3","REVEAL","0.2424","6","7"
"d2-v5-easy-076","arrow:a1","arrow:a5","COLLISION","0.2424","6","7"
"d2-v5-easy-076","arrow:a1","arrow:a5","OCCLUSION","0.2424","6","7"
"d2-v5-easy-076","arrow:a1","arrow:a5","EXPOSURE","0.2424","6","7"
"d2-v5-easy-076","arrow:a1","arrow:a5","STATE_DEPENDENCY","0.2424","6","7"
